../../datasets/AT&T Database of Faces/faces/training/s6/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s28/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s18/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s18/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s15/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s18/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s18/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s7/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s22/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s32/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s30/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s30/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s15/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s32/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s7/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s37/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s37/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s2/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s2/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s18/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s18/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s28/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s37/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s37/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s16/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s16/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s30/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s30/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s7/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s21/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s21/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s32/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s18/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s18/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s2/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s2/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s7/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s30/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s30/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s3/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s3/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s7/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s28/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s16/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s16/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s13/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s13/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s16/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s16/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s28/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s33/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s21/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s21/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s28/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s10/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s10/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s18/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s18/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s13/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s13/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s30/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s30/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s32/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s15/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s2/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s2/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s37/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s37/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s7/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s22/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s30/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s30/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s15/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s36/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s10/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s10/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s11/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s11/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s13/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s13/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s22/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s37/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s37/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s11/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s11/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s36/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s15/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s16/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s16/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s28/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/2.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s16/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s16/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s21/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s21/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s3/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s3/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s39/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s39/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s16/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s16/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s13/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s13/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s33/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/2.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s33/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s11/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s11/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s10/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/3.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s23/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/5.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s33/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/2.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s29/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/3.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s30/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s38/10.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s20/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/6.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s23/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/2.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s32/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/5.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s13/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/10.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s16/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/4.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s13/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/3.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s10/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/5.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s27/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/9.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s15/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/9.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s14/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/1.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s19/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/1.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s23/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s39/9.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s14/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/9.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s1/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/7.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s11/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/7.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s30/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/8.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s15/9.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/7.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s12/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/2.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s37/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/7.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s11/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s12/10.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s1/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s38/7.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s3/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/5.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s24/9.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s3/4.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s12/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/9.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s1/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/8.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s15/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/6.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s16/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/8.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s18/9.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/8.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s12/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/10.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s23/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/2.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s19/9.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s37/5.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s32/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/5.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s29/9.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/8.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s39/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/2.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s17/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/3.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s1/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/10.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s25/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/8.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s13/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/4.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s15/9.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/1.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s22/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s39/4.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s36/9.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/4.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s11/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/10.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s29/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/10.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s15/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s21/6.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s22/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/9.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s29/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/8.pgm.png,1
../../datasets/AT&T Database of Faces/faces/training/s2/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/6.pgm.png,1
